"","CEC.A","CEC.B","CEC.C","OC.A","OC.B","OC.C","Clay.A","Clay.B","Clay.C","dem","vdchn","X","lstm","evisd","ndwi.b","twi","ndwi.a","Y"
"35",1.28981440821205,0.318123090536993,-0.0195605031582855,-0.137506365326046,-0.567523010186451,-0.963213986941682,1.26275520330117,0.402747341628515,0.674023209289994,-0.644294023590241,2.2128296782518,0.907686363618272,-1.21240843831969,0.774494153724311,-0.356595297414836,-1.1871957525971,0.574673799516291,1.15285340569595
"36",0.296504541570919,0.612215652038821,0.830516478088462,0.352833432996299,-0.711667893371564,-0.49704630034111,0.291286364468569,0.17996208695942,-0.192884223652754,-0.430142930318163,-0.274136524736244,0.551690416122891,-0.907671135323463,1.44261031169171,-1.29585718587936,-0.678986472291504,1.50192285951092,0.563615318779981
"37",0.339898272540479,0.92091844286189,0.775538814083935,0.337475380025703,-0.143111366587137,-0.49704630034111,0.458503598291745,0.322538946073657,-0.183541574392996,-0.478190225092313,-0.920209591053572,0.602711918287567,-0.90442724248189,1.49584159846196,-1.55084947205606,-0.297547275640517,1.35784276198507,0.705484539312726
"38",-0.127262453538602,0.785075429060004,1.05042740899516,0.189653484261843,-0.678287798222895,-0.313145244616381,0.00352762642482951,0.567454506862907,0.72269184426837,-0.730327051021577,0.712312538364141,0.855153959744138,-0.82167883881206,-0.206267700114788,-0.292504559011649,-0.850495676569308,0.501981198017105,0.536897219645309
"39",0.306674991762451,0.534113692473465,0.940472080986109,0.855971691717286,-0.593059786694734,-0.405095809258949,0.366058297186664,0.461714416255763,0.704006555091466,-0.70788911733439,0.750930668023597,0.855217581817913,-0.92878949624302,1.192023322782,-1.25455210997874,-0.979523837683076,1.2106352691322,0.606498193881261
"40",-0.00875503248080856,0.0767791929378881,0.258748186012379,-0.456945304364023,-1.01132501946095,-0.313145244616381,0.14006766959416,-0.396079912798891,-0.302192759089736,0.0303799541752647,-0.473625006257777,-0.0457111183469974,-0.81334731893594,1.28860926701929,-0.622904257304709,-0.66509293037513,1.72750898221207,0.548014451987747
"41",-0.497376992695439,0.246556405763114,0.16581255088896,-0.472943306175731,-0.637632519093943,-0.595844145039841,-0.0722295346182189,0.263231360517881,-0.66041239356355,0.00636560457449098,0.250007414669173,-0.0291708543105517,-0.796950336508523,0.897764866625192,-0.686966199899088,-0.38241018301543,1.43427858744595,0.522884445812391
"42",0.142967028987807,0.26008948543797,0.748049844637374,0.00121350100386623,-0.641621574127897,-0.864848327196101,0.438564385068664,0.215375624667441,0.162134953400136,-0.430980816957958,-0.42636712145362,0.536541613941184,-0.973154263627006,0.753219463423927,-1.31982263790964,0.236515857176166,1.19778418352738,0.933106364936832
"43",0.302127315475388,0.377384444941223,0.693072180632848,0.0584696021148427,-1.05937050646748,-0.49704630034111,0.515933899407912,0.151623955646814,-0.136828514946446,-0.363313835751121,-0.861972388991312,0.44921675548089,-1.15499663940429,1.40767600059119,-1.25813667849253,-0.777171725503589,1.57931585977517,0.844813417256204
"44",-0.145097537767986,-0.514474358513095,-0.200315752828641,-0.54736897764376,-0.67401768038952,-0.313145244616381,-0.583516002826308,-0.978308965355108,-1.00569153276363,1.49620569003665,2.19282288372347,-1.53348716810989,1.40535254940304,-0.684866699958517,0.725099488058658,0.0558494859803564,-1.412623566989,0.141760320138161
"45",0.0117330888544328,-0.415093018138401,-0.131593604100834,-0.879015154649336,-0.646259347057203,-0.221194689168863,-0.347674006192031,-0.983745350029377,-0.884237466091257,1.41553429554853,1.59074185664747,-1.48943725147582,1.17460694520567,-1.00602872010095,0.217995680102919,1.41126244529448,-1.20306586237367,0.158200879144158
"46",-0.523908587151021,-0.281255198435819,0.0883173268058666,-0.821422216359043,-1.27419243319366,-0.680947282505432,-0.807634867227244,-1.11541056077097,-0.91226541387053,0.0592774739936342,-0.306605176696934,0.0122817571242018,-0.941958898880923,0.925252233112022,-0.728573748153771,-0.0529143668199968,1.45559040847693,0.779099777318711
"47",-0.0323388619755399,-0.180488827953672,0.23950610898476,-1.02939674649243,-1.662602796229,-0.864848327196101,-0.116560730771162,-0.983351957307125,-0.585273997744675,-0.0990284000824341,-0.080427656267839,0.185649630445029,-1.37303144279,1.11433642178155,-0.537425632747594,-0.43077606466263,1.53803150380003,1.00588606104508
"48",-0.752742693769319,-1.37512303071907,-1.39388197305205,-0.499861732440739,-1.04755560942693,-1.06713944358467,-0.0848392079573749,-0.766220703761284,-1.06249460109209,-0.853075204138597,1.63727209436016,1.00059914906828,-0.890409523991726,0.359699511621901,0.115897228146714,-1.18273535117741,0.471081275812015,1.16133160026642
"49",-0.805289833301394,-1.09846873715589,-1.18533317211244,-0.64117775988002,-0.666060612002953,-0.619646975959437,-0.306889278541525,-0.643587100806932,-0.722298897380332,-0.740416981566807,1.3817721946472,0.945447252901498,-1.19369090033689,-0.0129909972203776,0.525824137853646,-1.17578531289951,-0.0273661077419765,1.15378484979257
"50",0.238872126091031,0.171910120425775,0.389003165006359,0.330436123899092,-0.542518189178035,-0.799775660906372,0.778436817355783,0.376615134968627,0.310179462058393,-0.711986794277321,1.92585264752067,0.980243519642733,-0.806440787083541,1.02747634203143,-0.546148620411807,-0.554226483538722,0.917549835716748,1.36955890455066
"51",-0.0323388619755399,-0.0955241691931991,0.440263417639108,-0.101510775695006,-0.0143225312837642,-0.5332332574652,0.438564313516563,0.392201905482239,0.3509160139759,-0.767959332065283,0.604511420241636,0.970559317089824,-0.961834986880611,1.2418260282412,-0.630992505571843,-0.270203102634532,1.00983618167602,1.40433997927066
"52",-0.0904552843381653,0.89253875999981,0.761794329360655,-0.368906444971293,-0.570001051840458,-0.175219480407986,0.344694810153496,0.826232217521166,0.531168197768781,-0.751265530033601,0.848993506118485,1.13380305534002,-0.90339920265123,0.775865462333154,-0.613926098470143,0.68408010721748,0.827066985122613,0.688432905152547
"53",1.0198142182945,0.790409003085468,0.820388948561384,0.179597635138302,-0.226337158328299,0.335347821220104,1.51482724234076,0.69753720150042,0.740393420336461,-0.768496296190836,1.44869664666756,1.11134241475839,-0.927359096126946,-0.973186218267519,0.89024954778235,0.414122948043204,0.732467262164904,0.616008281507949
"54",0.628738027378492,-0.00468326463413347,0.981705260267355,1.65827324364483,-1.18352197187617,-0.680947282505432,0.121350067232626,0.532631678420848,0.928229025554836,-0.242402436564071,-0.722660238291967,0.265220923019294,-0.876172670661171,0.918172577451711,-1.50223416564275,0.0637521245363759,1.3785458543474,0.563752678554359
"55",0.0905536540717434,-0.365140054600831,-0.0275285666506476,0.247779794942732,0.278181589609241,-0.0821743481755394,-0.320484133001127,-0.693183471952987,-0.533555985438592,1.01844199506211,1.67524477338525,-0.899388846136602,0.228286149256734,-0.717515427921268,-0.553192789357091,-0.910836203710934,-1.02752927493009,0.714278356577659
"56",-0.0662402270085198,-0.160879996253034,0.103779728948409,-0.376676930757163,-0.154417286267275,-0.0775220133293662,-0.533470947767672,-0.753407748680711,-0.620308753402036,1.00463865082961,-0.692283739465802,-0.801030634207261,-0.0876484035826931,-0.817740756294917,1.24384308664009,2.00057124596352,0.0200602246195488,0.658840342259859
"57",0.0745241807171628,-0.0056289768015888,0.0153661692913403,-0.547369062502902,0.479771521337312,0.118314800804416,-0.453970331271403,-0.589395401170877,-0.436510849846189,1.02130218415553,0.727017622486578,-0.801740591570896,0.153933833135779,-0.690278954416628,0.988236587251218,1.87950445337565,-0.472194946113398,0.654314411655233
"58",-0.591711249414251,-1.72544929854713,0.225761584991679,-0.997400613493616,-1.33487314474781,0.159743087185241,-0.297826111468414,-1.52980612969366,-0.166191126905687,-0.614871484247696,0.00158073314673386,0.701662086500304,-0.724202846777727,0.31802407872881,-0.609572730011413,-0.897832940563522,0.327566136249467,0.557893996395047
"59",1.30676532803809,1.07324365238397,0.679327695909567,1.08234379355015,-0.0138528175112696,-0.680947282505432,0.653817080546738,0.264843060368662,0.274246370812752,-0.539012135305337,-0.435633001530476,0.668618278446987,-0.622915338762395,-0.0831201817590729,0.2002114737259,0.896032388078996,0.161598523122064,0.571457664553431
"60",1.73053239095035,0.911839251561784,0.00585069335477955,3.64202953805696,3.64401249080795,4.284380091071,2.30786308463227,2.0086897005355,1.08705349307139,-0.910145152178096,-0.0402480129477955,1.13378565100758,0.0975127714292682,-0.0890318372227618,-0.15035050795781,0.149263133423613,0.0259660334358279,-1.5386527029114
"61",-1.60875220040365,-2.20086709735147,-1.71220295611824,0.282442068383177,-0.666915201356481,-0.221194689168863,-1.00022915012047,-0.976388239232657,-0.267625230878578,-0.742176095587822,2.03511991226007,0.373192890320883,0.372401482546442,-1.02074194078918,-0.278841524297154,0.320890819235792,-0.850507139751888,-0.8735868410591
"62",-1.54094953814042,-1.73519076026425,-0.942514904111236,0.506414535431896,2.81079292439947,-0.588996791423271,-0.479091265583995,-0.39411145675217,1.4607579686438,-0.77447918413978,1.21521886804352,0.377282129076919,0.372401482546442,-1.03731962206963,-0.403087985936008,-0.714418145632637,-0.814262892980946,-0.87641464999882
"63",-0.798067354918163,-1.20978780402341,-1.02498153756232,1.90659039904275,2.13291941403305,2.62927112286139,-0.598785520810519,0.554867166081091,0.666635958052436,-0.430187043902797,-0.279373095468073,-0.0695667815864534,0.904559677742278,-0.723439432899481,0.876077710097154,-0.985825107610126,-0.93674603787408,-0.835314606428472
"64",0.722653824450441,0.535112866626872,-0.230553446432735,0.234015722194128,2.08949295958032,1.06873960689877,0.952047584316318,0.642096588698688,0.238744437892357,-0.981417231255162,-0.345393560839864,0.523169617956475,0.72879405168348,-0.436169260200837,2.93570808921524,-1.02741623968596,-0.43593811073632,-1.11353680511404
"65",-0.40525367393013,-0.890966375180724,-0.557670981190956,-0.0535165282026767,-0.319810094085228,-0.680947282505432,0.0873629074813714,-0.221053759412648,0.1341071924731,-1.0367436746959,-1.15477065085121,0.604591888122798,0.453607030566734,-0.630513044318167,3.01808903545858,3.68548658950854,-1.18109116507545,-1.13295164679732
"66",-0.767381952966718,1.16709519615956,0.683802676387917,-0.360387933310221,0.198325020833136,-0.148489691407036,-0.459522873414278,1.05366717631687,0.11477004645132,-0.251478161865086,-1.15011852948185,0.25022474877881,-0.85031673717023,1.38502583712938,-1.41855915719226,0.684473680520274,1.77416212726786,0.562043865363146
"67",-0.829020736842381,0.210190146081111,0.899238626816268,1.69026929665347,-1.01417191333347,-0.680947282505432,-0.818963769423215,0.648025536490546,0.788089847215184,-0.373606281583341,-1.15349676936998,0.396503016900593,-0.743498321945088,1.29251941841752,-1.24651545015077,4.15030513130345,1.45621233361578,0.54803338317628
"68",0.0589762407348904,0.888937085467197,1.01231778257043,0.267992309725295,0.023797950526504,-0.0916280880985476,0.44623900887846,0.887784059164432,0.490612678856831,-0.38019522231807,-0.405069448190093,0.418001372742481,-0.839394652256923,1.39180397591184,-1.88718698897209,-0.37052758847712,1.70846466717888,0.452470615319517
"69",0.181239981822063,0.888593670077501,0.816771993365181,0.659995628268673,0.785752645795759,-0.12924427164711,0.289020448080373,0.821445249203739,0.44241331007944,-0.457798075859191,-0.66243652390121,0.610628476656675,-0.698350948095446,0.693978266397467,-1.15871092464126,-0.645420513862957,0.520539059144392,0.519207431809701
"70",-0.506957836831801,0.75749682081589,0.775538814083935,-0.181500868221531,-0.081127102721193,-0.405095809258949,0.166666355761521,0.8244222496062,-0.183541574392996,-0.311578238099424,0.564570654551157,0.395756004060376,-0.921837008758782,1.01445694433529,-0.842688974412862,-0.584464821889712,1.41727571669427,0.517352759379307
"71",-0.134042685863559,0.787149154577502,0.670601095665449,0.362432352886117,0.548160595715085,-0.203680348738669,0.144008324787908,0.728704212129166,0.016657236976965,-0.346723055906315,0.150678860716808,0.424479213356472,-0.686748617682133,0.997936512197126,-0.930631401970684,-1.03596735902975,0.871841542928749,0.710902111479061
"72",0.0176864404266279,0.287051616791479,0.23950610898476,-0.166673421998882,-0.0174365252866753,1.43391454569723,0.152021517047985,-0.0357714763024654,0.498469018785748,-0.669962700481768,0.650656142139539,0.909069795931499,-0.968409867292393,-0.926638672719156,0.431360263385091,0.451025073788967,0.0479804890946355,0.71786135701632
"73",1.67628998992884,0.636238311146068,1.27033833990186,1.70946669168775,0.243456554367064,-0.221194689168863,1.52842211077289,0.476065834808558,0.507811668045506,-0.92836827038839,1.02531592490666,1.04786107850004,-0.866064510828572,1.02593599754106,-0.0581823235341644,-0.769960277968217,1.11690130025946,0.991472915786501
"74",0.0524145506069103,0.889679500968627,1.03668292427188,1.11433983056076,0.700507696531479,-0.12924427164711,-0.286496982690772,0.915622055190046,0.479783720266233,-0.452154387442542,-0.456099973586739,0.560554824116351,-0.849700170087849,0.967016053457545,-1.45820602703408,-0.0816816009265982,1.1793795462717,0.547487858567654
"75",-0.25269759908445,-0.171126102362166,-0.0833281710853983,1.03434973803424,0.148805977601267,-0.53339883439844,-0.343142399997309,-0.0564598012415566,-0.045140619847701,-0.417511514361709,-0.201621336525867,0.344017461008308,-0.428309644116902,-0.568879792954988,0.204007802150891,-0.907961534181927,-0.174977327596276,0.218429392845092
"76",-0.523908587151021,-0.964372397950194,-0.502693042297834,-0.933408537872592,-0.62607786842775,-0.12924427164711,-0.467762363388024,-0.990454597693506,-0.613301758671711,0.411554987453638,-0.138996612803113,-0.503854196075563,0.253464066527974,-1.06740132999313,-0.495802557239925,2.4482996359359,-0.651239650142336,0.346318085178049
"77",-0.912233264581352,0.499244299414625,0.563109054926759,-0.379294750808088,0.233907758960949,0.469016056036186,-0.758198730719814,0.664434819257143,0.242552410037691,-0.60380413240113,0.772785268445804,0.366727761061313,-0.679135199483271,0.697156138648063,-0.72405308496489,0.0335117208214252,1.38535075826151,-0.128382509212151
"78",2.80800589755987,1.66615412122639,0.451332044026792,0.438944558961883,0.950830397610738,1.32573734429471,2.17536226648025,1.74011626130314,0.538037754343138,-0.810149835875482,-1.15477065085121,0.270675015558502,0.336433006996121,0.329789206512473,3.52792331722597,1.02522190885268,-0.866673667032797,-0.561117272421541
"79",-0.30354951102846,-0.198356317509932,0.777543281101383,1.53028871164956,-1.05225344812459,-0.600490624627634,-0.966241990369212,-0.263840908235558,0.478616023408809,0.442467615817996,0.966562010138426,-0.668743995866409,1.28727174381826,-1.1945351350922,0.00024213179762592,-0.641864425681138,-0.943645066220345,-0.702560925340817
"80",1.10524037185166,0.211647077109903,0.569372367900514,-1.08183471030251,0.122673262971391,1.0661123147121,0.808962500275353,-0.241071630807394,-0.108800754019411,1.29095237465189,-0.686846704655465,-1.24258943208775,0.914178474076076,-0.0980809364522073,-0.00223929280571439,0.387284804648881,-0.18033109327958,-0.557602089154176
"81",-0.574760499095031,-2.56082405227171,-1.86339167094943,0.602402838440141,-1.08698056306402,-0.0372937070045409,-1.15883638655327,-0.020271416449717,0.218190662106444,0.655806611930526,-1.15477065085121,-1.16188007806517,2.41938423992892,-1.47636592863131,-0.572083708956059,2.98839408441438,-1.37620917678555,-1.2053726193929
"82",-1.82911110532432,-1.17976495809066,-2.04206927993825,-1.22137316853152,-0.366739751230491,-0.834198119876639,-1.45339248857276,-0.681680748017574,-1.47593625074197,-0.560669190677486,1.35495848571684,0.674842415421249,0.182395245673134,-1.01427392893596,1.56069178117916,-0.97092332755027,-1.34519833854555,-1.39094605768209
"83",-0.345587398941218,0.384682439072072,0.816771993365181,-1.00891926943129,-0.94153471517994,0.69831035038346,0.00851241589719158,0.104045467559123,0.171477602659893,0.23778384074436,-1.08521225823309,-0.610222856709727,1.66927037616421,-0.976240376056606,0.83290001866279,2.00790583906534,-1.10006715011397,-1.46462897750395
"84",-2.37153291364571,-2.77098524827841,-1.9873437585412,-1.23737118863663,0.226399618003115,1.71820182053075,-2.24642838750969,-2.34958259901434,-1.74350070163584,1.96136891643105,0.791763203917799,-1.89084065950501,1.01437991557215,-0.911405590078434,-0.482741975099211,-0.827463416319906,0.135772330373565,0.725361879130447
"85",-0.817155372650411,-0.643164763669364,-2.11079143248395,-0.555055000271266,-0.440361263990921,0.606359794935943,-0.848986006000298,-1.15420580560459,-0.491847878851574,2.21759364644758,-0.517044769464758,-2.0297822444496,0.807569129634381,-1.12536805400031,0.116884594731562,-0.0916206083480736,-1.21596646547251,0.849302204018234
"86",-0.676464661996701,-0.063194244632541,-1.6709697067404,-0.32548322674569,0.920413116490361,1.61781538993578,-0.841622026978498,-0.222482823200852,-0.0247172843860669,2.18210352107359,-1.15477065085121,-2.02968163993283,1.05346494488104,-0.928830419345332,0.311815819558406,2.61210540783933,-1.38948145621297,0.827969993375793
"87",-0.43915517456857,-0.344045657523818,-1.95960271902721,-0.0855127571897009,0.86058221606759,1.0661123147121,-0.841622026978498,-0.682130037890809,-0.146171164206204,2.21293688071969,-1.11087997367515,-2.02913305586914,0.348267666859028,-1.17546048807536,0.153150772638776,0.48728297920504,-0.766352917685404,0.942256437945831
